,0,1,zero
0,0.1,1.5125594055475342,
1,0.11,1.3409162566388462,
2,0.12,1.2916387510474876,
3,0.13,1.0602485584702457,
4,0.13999999999999999,1.0702684137666247,
5,0.14999999999999997,1.0867980108363473,
6,0.15999999999999998,0.8371009931416155,
7,0.16999999999999998,0.8624348641107296,
8,0.17999999999999997,0.7647965340628735,
9,0.18999999999999995,0.6627023743538099,
10,0.19999999999999996,0.649311805744305,
11,0.20999999999999996,0.5768434406048528,
12,0.21999999999999995,0.5766063045322384,
13,0.22999999999999995,0.6384041863958287,
14,0.23999999999999994,0.5908134787709092,
15,0.24999999999999992,0.5832661668902699,
16,0.2599999999999999,0.6243816395118285,
17,0.2699999999999999,0.5979967204740766,
18,0.2799999999999999,0.6035628542749693,
19,0.2899999999999999,0.656825972233986,
20,0.29999999999999993,0.5938338234953675,
21,0.30999999999999994,0.6769017274892439,
22,0.3199999999999999,0.6964478836202206,
23,0.32999999999999985,0.6840008050623985,
24,0.33999999999999986,0.6748612692443956,
25,0.34999999999999987,0.6832913661368359,
26,0.3599999999999999,0.761286861216504,
27,0.3699999999999999,0.7841147800865835,
28,0.3799999999999999,0.771753152361343,
29,0.3899999999999999,0.8615160911846715,
30,0.3999999999999998,0.7910947099687978,
