,x1,e1,x2,e2,x3,e3,x4,e4,x5,e5,x6,e6,x7,e7,x8,e8,x9,e9,x10,e10,zero
0,0.1,0.47740242762465557,0.1,0.7446577487148212,0.1,0.6201723122396575,0.1,0.5123196041682003,0.1,0.44526950778787294,0.1,0.464236948111724,0.1,0.5867441410269543,0.1,0.6420715923168808,0.1,0.6241540761212722,0.1,0.6137408400645307,
1,0.11,0.7715673257181914,0.11,0.7367552013842755,0.11,0.7095557946871391,0.11,0.7928251479790736,0.11,0.7623208964328982,0.11,0.529225148891715,0.11,0.7226075564342027,0.11,0.6874594745317115,0.11,0.7557825311590172,0.11,0.6195660016550494,
2,0.12,0.8274448438160252,0.12,0.7614383009153234,0.12,0.840914956855106,0.12,0.8121311293751203,0.12,0.7654814293964252,0.12,0.6974011453380081,0.12,0.8351171399491374,0.12,0.7823405013022183,0.12,0.9163810540520785,0.12,0.8108776978219996,
3,0.13,0.8428260706332598,0.13,1.0112848513736148,0.13,0.7251603585307426,0.13,0.9161374772615815,0.13,0.9078760631965328,0.13,0.9951072165600257,0.13,0.9822163396387444,0.13,0.8585757074852927,0.13,0.9489753166666933,0.13,1.048261334768823,
4,0.13999999999999999,0.9510755945283712,0.13999999999999999,1.0496634159627634,0.13999999999999999,0.9760569540881856,0.13999999999999999,1.1040095428405943,0.13999999999999999,0.9366015452599932,0.13999999999999999,0.925091154358909,0.13999999999999999,1.025604726837228,0.13999999999999999,0.8623767047996683,0.13999999999999999,0.9990222018137696,0.13999999999999999,1.0668648219770298,
5,0.14999999999999997,1.003996094248278,0.14999999999999997,1.2772133452308048,0.14999999999999997,1.094085084629632,0.14999999999999997,0.9196675936114593,0.14999999999999997,1.0355229275043667,0.14999999999999997,1.0762779026265603,0.14999999999999997,1.1655143630297535,0.14999999999999997,1.0359708191489703,0.14999999999999997,1.077145860831938,0.14999999999999997,1.1245990226500333,
6,0.15999999999999998,1.245876365166907,0.15999999999999998,1.2424958901646574,0.15999999999999998,1.1748953383014282,0.15999999999999998,1.190585348719885,0.15999999999999998,1.152810448753244,0.15999999999999998,1.0414886930353617,0.15999999999999998,1.1478292579679727,0.15999999999999998,1.1147278165446264,0.15999999999999998,0.966666359672055,0.15999999999999998,1.139345998786538,
7,0.16999999999999998,1.1759038029484028,0.16999999999999998,1.1274108243554715,0.16999999999999998,1.1958226787607265,0.16999999999999998,1.2511453623068485,0.16999999999999998,1.110830812920331,0.16999999999999998,1.2824524056722222,0.16999999999999998,1.2576531733719147,0.16999999999999998,1.1936499703150831,0.16999999999999998,1.1391035997321879,0.16999999999999998,1.2642608332981355,
8,0.17999999999999997,1.3890317559289296,0.17999999999999997,1.3028448179629453,0.17999999999999997,1.420036926451616,0.17999999999999997,1.3131697965860831,0.17999999999999997,1.291093863956308,0.17999999999999997,1.2369055482642426,0.17999999999999997,1.2241324873806725,0.17999999999999997,1.2263724835075878,0.17999999999999997,1.3689058723452714,0.17999999999999997,1.316844825152157,
9,0.18999999999999995,1.408643301584044,0.18999999999999995,1.3862450207638104,0.18999999999999995,1.4543724928406259,0.18999999999999995,1.2800221335134379,0.18999999999999995,1.4359602442583448,0.18999999999999995,1.516920322594792,0.18999999999999995,1.3255848806167854,0.18999999999999995,1.449444747960175,0.18999999999999995,1.4954688468192956,0.18999999999999995,1.3464173457098936,
10,0.19999999999999996,1.409903973826149,0.19999999999999996,1.5777531772200617,0.19999999999999996,1.4926939262901695,0.19999999999999996,1.4768400642485213,0.19999999999999996,1.4673352539353506,0.19999999999999996,1.3723658595366552,0.19999999999999996,1.5548697842546315,0.19999999999999996,1.463691120322131,0.19999999999999996,1.3529246556364685,0.19999999999999996,1.529417929388521,
11,0.20999999999999996,1.4603915845895805,0.20999999999999996,1.6528590818856626,0.20999999999999996,1.4037637553868998,0.20999999999999996,1.60770853139262,0.20999999999999996,1.5493518631005971,0.20999999999999996,1.538179296229119,0.20999999999999996,1.5486346619248428,0.20999999999999996,1.5593267191865843,0.20999999999999996,1.438736474349834,0.20999999999999996,1.537311125698492,
12,0.21999999999999995,1.5633755780034733,0.21999999999999995,1.5512241641106412,0.21999999999999995,1.6532627706230398,0.21999999999999995,1.7255209900156714,0.21999999999999995,1.5387364951446336,0.21999999999999995,1.4098128831769374,0.21999999999999995,1.481816843658149,0.21999999999999995,1.5560533870003406,0.21999999999999995,1.6062858694530542,0.21999999999999995,1.4084120403716873,
13,0.22999999999999995,1.825863986507778,0.22999999999999995,1.4730402063758286,0.22999999999999995,1.7400638104148143,0.22999999999999995,1.7630784866409646,0.22999999999999995,1.6615750144435095,0.22999999999999995,1.5449092462727234,0.22999999999999995,1.5467539579895093,0.22999999999999995,1.549954875960412,0.22999999999999995,1.5408480697311324,0.22999999999999995,1.5066966468887257,
14,0.23999999999999994,1.7413465294637183,0.23999999999999994,1.652692488046208,0.23999999999999994,1.7365003913842654,0.23999999999999994,1.790180566552252,0.23999999999999994,1.7341616162947668,0.23999999999999994,1.7448722395932508,0.23999999999999994,1.5473955781427402,0.23999999999999994,1.5879706170019496,0.23999999999999994,1.6734147962770227,0.23999999999999994,1.6879641705707376,
15,0.24999999999999992,1.7633023096868246,0.24999999999999992,1.7380804090937705,0.24999999999999992,1.6723884947007208,0.24999999999999992,1.8291775418859544,0.24999999999999992,1.8819032881765352,0.24999999999999992,1.7108199820839791,0.24999999999999992,1.891599404001176,0.24999999999999992,1.6120701358027447,0.24999999999999992,1.7491537986609167,0.24999999999999992,1.6225714446549733,
16,0.2599999999999999,1.921484946731043,0.2599999999999999,1.8276266522030318,0.2599999999999999,1.790792895873376,0.2599999999999999,1.821381371039434,0.2599999999999999,1.7235304947619756,0.2599999999999999,1.856047727966464,0.2599999999999999,1.877527251676198,0.2599999999999999,1.846774164112688,0.2599999999999999,1.9161822071643806,0.2599999999999999,1.791201919183687,
17,0.2699999999999999,2.0868585344473334,0.2699999999999999,1.6760881425765504,0.2699999999999999,2.034205353364309,0.2699999999999999,2.065851714855037,0.2699999999999999,1.8437464438915416,0.2699999999999999,2.0139886353564918,0.2699999999999999,1.9705371220241232,0.2699999999999999,1.9564348128812146,0.2699999999999999,1.8620249395774506,0.2699999999999999,1.8017620977014868,
18,0.2799999999999999,1.708888909821136,0.2799999999999999,2.042277307086683,0.2799999999999999,1.9570842976582967,0.2799999999999999,1.9550167052794447,0.2799999999999999,2.0118946665119855,0.2799999999999999,1.9850093566093325,0.2799999999999999,2.010294353264842,0.2799999999999999,2.0583260501570617,0.2799999999999999,1.6959620627506087,0.2799999999999999,1.9897034648602208,
19,0.2899999999999999,1.9934292646433716,0.2899999999999999,2.0846645661619134,0.2899999999999999,2.000246641354983,0.2899999999999999,1.8909012152980176,0.2899999999999999,2.0151519445417203,0.2899999999999999,1.929087447694695,0.2899999999999999,2.0749353909207526,0.2899999999999999,2.059661213595333,0.2899999999999999,1.858137362151152,0.2899999999999999,2.0012549382621003,
