,0,1,zero
0,0.1,0.7830439113848794,
1,0.11,0.5588752085980456,
2,0.12,0.39065166858853484,
3,0.13,0.34127335147012705,
4,0.13999999999999999,0.28615643492191334,
5,0.14999999999999997,0.14202581681459525,
6,0.15999999999999998,0.16069172092431838,
7,0.16999999999999998,0.13099652330513578,
8,0.17999999999999997,0.16398908986980598,
9,0.18999999999999995,0.28991437230557415,
10,0.19999999999999996,0.2718311719458506,
11,0.20999999999999996,0.2980702818007517,
12,0.21999999999999995,0.4655317755533833,
13,0.22999999999999995,0.4187762793020945,
14,0.23999999999999994,0.4017698060828575,
15,0.24999999999999992,0.5265456712075319,
16,0.2599999999999999,0.7402319494560571,
17,0.2699999999999999,0.637327014081688,
18,0.2799999999999999,0.77391552955778,
19,0.2899999999999999,0.6583447788814424,
20,0.29999999999999993,0.8557823955356154,
21,0.30999999999999994,0.935524530790954,
22,0.3199999999999999,0.8754165337989286,
23,0.32999999999999985,1.0876645859303753,
24,0.33999999999999986,1.0120410983680304,
25,0.34999999999999987,1.108644910597169,
26,0.3599999999999999,1.1187579368554892,
27,0.3699999999999999,1.2262582767895847,
28,0.3799999999999999,1.3711152930741668,
29,0.3899999999999999,1.3778105072548938,
30,0.3999999999999998,1.2777890492724218,
