,beta,error,beta,error,beta,error,beta,error,beta,error,beta,error,beta,error,beta,error,beta,error,beta,error
0,0.06,0.15520114228605875,0.06,0.15295968212345928,0.06,0.15483331625278268,0.06,0.15755689129331624,0.06,0.1582722621173555,0.06,0.16116651994356362,0.06,0.1546925573022231,0.06,0.147102256218136,0.06,0.1606145326013362,0.06,0.1544694064650904
1,0.06999999999999999,0.09519883419766917,0.06999999999999999,0.08905137275294622,0.06999999999999999,0.08964048552042092,0.06999999999999999,0.09045291926819343,0.06999999999999999,0.0996157253166064,0.06999999999999999,0.10221212501390897,0.06999999999999999,0.07988590282011715,0.06999999999999999,0.09881339360755331,0.06999999999999999,0.09641902209073938,0.06999999999999999,0.08618206304641918
2,0.07999999999999999,0.038273368751721326,0.07999999999999999,0.046178290516925624,0.07999999999999999,0.04108503556718074,0.07999999999999999,0.037375310442202436,0.07999999999999999,0.03465438590283415,0.07999999999999999,0.03353753101889023,0.07999999999999999,0.04236476720667781,0.07999999999999999,0.03938291766593849,0.07999999999999999,0.037194135720238275,0.07999999999999999,0.039649250361548094
3,0.08999999999999998,0.028994940073796993,0.08999999999999998,0.02731125085308178,0.08999999999999998,0.03030786131637153,0.08999999999999998,0.029216966908149344,0.08999999999999998,0.030334459541929648,0.08999999999999998,0.026445763748162487,0.08999999999999998,0.03365095015471087,0.08999999999999998,0.028703715144615616,0.08999999999999998,0.02997780504802866,0.08999999999999998,0.03178019724771591
4,0.09999999999999998,0.0704540441992842,0.09999999999999998,0.06712601005900776,0.09999999999999998,0.06507032986420486,0.09999999999999998,0.07290296631898274,0.09999999999999998,0.07161824207522594,0.09999999999999998,0.06292158399830144,0.09999999999999998,0.07237438815244351,0.09999999999999998,0.06906799582504058,0.09999999999999998,0.0717406603851371,0.09999999999999998,0.07690551582730898
5,0.10999999999999997,0.11317013217815464,0.10999999999999997,0.11123558240606357,0.10999999999999997,0.1158521367953032,0.10999999999999997,0.12810852910844478,0.10999999999999997,0.11004187782177222,0.10999999999999997,0.10540842439020132,0.10999999999999997,0.10840501566352584,0.10999999999999997,0.09828014005469438,0.10999999999999997,0.11640249037733486,0.10999999999999997,0.11104482348847083
6,0.11999999999999997,0.15337413595406907,0.11999999999999997,0.15011148938372698,0.11999999999999997,0.1463075037339433,0.11999999999999997,0.14865982221818974,0.11999999999999997,0.14597535920294163,0.11999999999999997,0.1411403054192955,0.11999999999999997,0.14992769529144506,0.11999999999999997,0.15969659519999874,0.11999999999999997,0.14552068923749983,0.11999999999999997,0.148231433828385
7,0.12999999999999995,0.1728060971736114,0.12999999999999995,0.19343002409109444,0.12999999999999995,0.17985326822252173,0.12999999999999995,0.19159164798030942,0.12999999999999995,0.19036232943047704,0.12999999999999995,0.17393576993378307,0.12999999999999995,0.19760693579959654,0.12999999999999995,0.1891145444827501,0.12999999999999995,0.18248763035953458,0.12999999999999995,0.18875495219524274
8,0.13999999999999996,0.2246414181258244,0.13999999999999996,0.22147309867007264,0.13999999999999996,0.21205604780148873,0.13999999999999996,0.2181166199425879,0.13999999999999996,0.21532064927867223,0.13999999999999996,0.22015759709097282,0.13999999999999996,0.21786161851530889,0.13999999999999996,0.22955942479322994,0.13999999999999996,0.21518369860448056,0.13999999999999996,0.21294630956167315
